Unnamed: 0,sentence,id,phrase,sentiment,fine,coarse,Predicted_Label,Flag
10131,A supernatural mystery that doesn't know whether it wants to be a suspenseful horror movie or a weepy melodrama .,222095.0,A supernatural mystery that does n't know whether it wants to be a suspenseful horror movie or a weepy melodrama .,0.33333,negative,negative,negative,1
10132,"It ends up being neither , and fails at both endeavors .",185275.0,"It ends up being neither , and fails at both endeavors .",0.18056,very negative,negative,negative,0
10133,Two badly interlocked stories drowned by all too clever complexity .,189301.0,Two badly interlocked stories drowned by all too clever complexity .,0.26389,negative,negative,negative,1
10134,"It is so earnest , so overwrought and so wildly implausible that it begs to be parodied .",185300.0,"It is so earnest , so overwrought and so wildly implausible that it begs to be parodied .",0.40278,neutral,neutral,neutral,1
10135,These are textbook lives of quiet desperation .,188900.0,These are textbook lives of quiet desperation .,0.375,negative,negative,negative,1
10136,"Swimfan , like Fatal Attraction , eventually goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub .",187653.0,"Swimfan , like Fatal Attraction , eventually goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub .",0.51389,neutral,neutral,negative,0
10137,"Claims to sort the bad guys from the good , which is its essential problem .",183116.0,"Claims to sort the bad guys from the good , which is its essential problem .",0.34722,negative,negative,negative,1
10138,"Purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons .",186819.0,"Purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons .",0.16667,very negative,negative,positive,0
10139,"Feels like pieces a bunch of other , better movies slapped together .",183903.0,"Feels like pieces a bunch of other , better movies slapped together .",0.31944,negative,negative,negative,1
10140,"Almost everything about the film is unsettling , from the preposterous hairpiece worn by Lai's villainous father to the endless action sequences .",182269.0,"Almost everything about the film is unsettling , from the preposterous hairpiece worn by Lai 's villainous father to the endless action sequences .",0.40278,neutral,neutral,neutral,1
10141,"Writer-director Randall Wallace has bitten off more than he or anyone else could chew , and his movie veers like a drunken driver through heavy traffic .",189870.0,"Writer-director Randall Wallace has bitten off more than he or anyone else could chew , and his movie veers like a drunken driver through heavy traffic .",0.34722,negative,negative,negative,1
10142,"It follows the Blair Witch formula for an hour , in which we're told something creepy and vague is in the works , and then it goes awry in the final 30 minutes .",185281.0,"It follows the Blair Witch formula for an hour , in which we 're told something creepy and vague is in the works , and then it goes awry in the final 30 minutes .",0.25,negative,negative,positive,0
10143,One can't shake the feeling that Crossroads is nothing more than an hour-and-a-half-long commercial for Britney's latest album .,186540.0,One ca n't shake the feeling that Crossroads is nothing more than an hour-and-a-half-long commercial for Britney 's latest album .,0.19444,very negative,negative,negative,0
10144,Phoned-in business as usual .,186687.0,Phoned-in business as usual .,0.375,negative,negative,negative,1
10145,"There's an epic here , but you have to put it together yourself .",188824.0,"There 's an epic here , but you have to put it together yourself .",0.40278,neutral,neutral,positive,0
10146,"What little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else .",189590.0,"What little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else .",0.15278,very negative,negative,negative,0
10147,"Director-chef Gabriele Muccino keeps it fast -- zippy , comin ' at ya -- as if fearing that his film is molto superficiale .",183465.0,"Director-chef Gabriele Muccino keeps it fast -- zippy , comin ' at ya -- as if fearing that his film is molto superficiale .",0.45833,neutral,neutral,neutral,1
10148,"Tartakovsky's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality .",187695.0,"Tartakovsky 's team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality .",0.19444,very negative,negative,positive,0
10149,The most horrific movie experience I've had since `` Can't Stop The Music . '',226335.0,The most horrific movie experience I 've had since `` Ca n't Stop The Music . '',0.19444,very negative,negative,positive,0
10150,It may as well be called `` Jar-Jar Binks : The Movie . '',224363.0,It may as well be called `` Jar-Jar Binks : The Movie . '',0.19444,very negative,negative,positive,0
10151,It's that painful .,224252.0,It 's that painful .,0.0,very negative,negative,negative,0
10152,"God is great , the movie's not .",184181.0,"God is great , the movie 's not .",0.41667,neutral,neutral,neutral,1
10153,"Like a three-ring circus , there are side stories aplenty -- none of them memorable .",185767.0,"Like a three-ring circus , there are side stories aplenty -- none of them memorable .",0.20833,negative,negative,negative,1
10154,"When in doubt , the film ratchets up the stirring soundtrack , throws in a fish-out-of-water gag and lets the cliched dialogue rip .",227085.0,"When in doubt , the film ratchets up the stirring soundtrack , throws in a fish-out-of-water gag and lets the cliched dialogue rip .",0.41667,neutral,neutral,negative,0
10155,Or else a doggie winks .,225341.0,Or else a doggie winks .,0.48611,neutral,neutral,negative,0
10156,"A ` Girls Gone Wild ' video for the boho art-house crowd , The Burning Sensation isn't a definitive counter-cultural document -- its makers aren't removed and inquisitive enough for that .",181518.0,"A ` Girls Gone Wild ' video for the boho art-house crowd , The Burning Sensation is n't a definitive counter-cultural document -- its makers are n't removed and inquisitive enough for that .",0.19444,very negative,negative,neutral,0
10157,As original and insightful as last week's episode of Behind the Music .,182600.0,As original and insightful as last week 's episode of Behind the Music .,0.22222,negative,negative,negative,1
10158,Plays like John Le Carre with a couple of burnt-out cylinders .,225466.0,Plays like John Le Carre with a couple of burnt-out cylinders .,0.33333,negative,negative,negative,1
